City Name,Trip UUID,Local Amount,Currency Code,Classification,Category,Local Timestamp
Lodz,879fe52a-1016-49b5-aef1-5eb1cfe15f83,-0.1,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 19:45
Lodz,879fe52a-1016-49b5-aef1-5eb1cfe15f83,8.06,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 19:45
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,-20.0,PLN,transport.fare.cash.collected,cash_collected,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,1.94,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,-0.68,PLN,intermediary.commission.tax.vat,tax,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,-1.78,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,4.4,PLN,transport.fare.time,driver_payment_fares,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,1.85,PLN,transport.tax.vat,tax,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,10.81,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,-6.8,PLN,intermediary.commission,commission,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,1.92,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,3.39,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,0.49,PLN,transport.fare.rounding_uber,rider_fares,1/10/2026 19:40
Lodz,19370398-5cca-494c-a25c-ea2a5a3a10f2,-0.45,PLN,transport.fare.rounding_uber,rider_fares,1/10/2026 19:40
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,17.7,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,-2.74,PLN,intermediary.commission.tax.vat,tax,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,4.37,PLN,transport.fare.time,driver_payment_fares,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,-9.09,PLN,intermediary.commission,commission,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,-2.83,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,4.69,PLN,transport.fare.charges.x_plus_surcharge,driver_payment_fares,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,2.7,PLN,transport.tax.vat,tax,1/10/2026 18:57
Lodz,51f7bfca-864d-5f1d-87b9-2dd8ca2cef89,0.25,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 18:57
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,-0.01,PLN,transport.fare.rounding_uber,rider_fares,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,5.93,PLN,transport.tax.vat,tax,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,0.01,PLN,transport.fare.rounding_uber,rider_fares,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,9.42,PLN,transport.fare.time,driver_payment_fares,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,-21.41,PLN,intermediary.commission,commission,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,-5.32,PLN,intermediary.commission.tax.vat,tax,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,61.4,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,2.03,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,-5.57,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,-72.0,PLN,transport.fare.cash.collected,cash_collected,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,6.02,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 18:12
Lodz,47e2a202-61bb-47d4-9aca-8761045eb9b8,-7.75,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 18:12
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,-6.36,PLN,intermediary.commission,commission,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,-0.34,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,-0.16,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,2.16,PLN,transport.fare.surge,driver_payment_fares,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,4.36,PLN,transport.fare.time,driver_payment_fares,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,1.39,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,-1.22,PLN,intermediary.commission.tax.vat,tax,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,1.92,PLN,transport.tax.vat,tax,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,10.56,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 17:51
Lodz,27d0b429-5cb7-48a8-9b8c-b15f8067c922,0.31,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 17:51
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,-0.48,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 17:13
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,17.51,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 17:13
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,-2.02,PLN,intermediary.commission.tax.vat,tax,1/10/2026 17:13
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,-1.34,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 17:13
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,-8.3,PLN,intermediary.commission,commission,1/10/2026 17:13
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 17:13
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,2.48,PLN,transport.tax.vat,tax,1/10/2026 17:13
Lodz,5775913e-72d6-4555-985e-8bff2f69f364,8.05,PLN,transport.fare.time,driver_payment_fares,1/10/2026 17:13
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,-3.83,PLN,intermediary.commission,commission,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,6.79,PLN,transport.fare.base,driver_payment_fares,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,2.69,PLN,transport.fare.time,driver_payment_fares,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,0.57,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,4.22,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,-0.18,PLN,intermediary.commission.tax.vat,tax,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,0.5,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,-0.46,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,1.1,PLN,transport.tax.vat,tax,1/10/2026 16:59
Lodz,0be8603a-9456-4dbc-8874-34ae30e4699a,2.54,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,1/10/2026 16:59
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,13.74,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,4.82,PLN,transport.fare.time,driver_payment_fares,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,-0.32,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,1.92,PLN,transport.tax.vat,tax,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,-1.88,PLN,intermediary.commission.tax.vat,tax,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,-6.54,PLN,intermediary.commission,commission,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,-0.96,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,-1.98,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 16:38
Lodz,27851624-a431-47b3-be1b-079c23fda6c1,0.35,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,1/10/2026 16:38
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,1.92,PLN,transport.tax.vat,tax,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,-25.97,PLN,transport.fare.cash.collected,cash_collected,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,-1.87,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,0.12,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,-6.49,PLN,intermediary.commission,commission,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,4.6,PLN,transport.fare.time,driver_payment_fares,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,13.84,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,-0.11,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,-1.9,PLN,intermediary.commission.tax.vat,tax,1/10/2026 16:08
Lodz,903c33d3-c29d-4ae1-bf2b-27212c4f0e1a,-1.06,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 16:08
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,3.03,PLN,transport.fare.time,driver_payment_fares,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,0.45,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,2.22,PLN,transport.tax.vat,tax,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,0.12,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,-7.34,PLN,intermediary.commission,commission,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,-1.8,PLN,intermediary.commission.tax.vat,tax,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,11.07,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,-0.49,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 15:52
Lodz,4671f2b5-e589-44bc-9000-795f6b512755,6.3,PLN,transport.fare.surge,driver_payment_fares,1/10/2026 15:52
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,-1.43,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,-23.92,PLN,transport.fare.cash.collected,cash_collected,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,2.21,PLN,transport.tax.vat,tax,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,-1.63,PLN,intermediary.commission.tax.vat,tax,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,15.07,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,0.02,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,7.25,PLN,transport.fare.time,driver_payment_fares,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,0.33,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,-7.41,PLN,intermediary.commission,commission,1/10/2026 15:16
Lodz,cc21bb7e-4a8f-4bdd-95b7-653d3b569801,-0.02,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 15:16
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,-0.39,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,-0.55,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,-5.85,PLN,intermediary.commission,commission,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,0.36,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,4.86,PLN,transport.fare.time,driver_payment_fares,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,-1.93,PLN,intermediary.commission.tax.vat,tax,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,10.74,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,-2.13,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 14:57
Lodz,d0967fa9-6567-4b78-8eb5-2d8d53971397,1.77,PLN,transport.tax.vat,tax,1/10/2026 14:57
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,5.42,PLN,transport.fare.time,driver_payment_fares,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,5.93,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,0.41,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,10.38,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,-0.25,PLN,intermediary.commission.tax.vat,tax,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,1.94,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,-0.44,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,1.99,PLN,transport.tax.vat,tax,1/10/2026 14:28
Lodz,614cc7a6-e5b3-4fe4-ac1c-a356d9e075e2,-6.58,PLN,intermediary.commission,commission,1/10/2026 14:28
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,-4.39,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,28.1,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,3.4,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,3.44,PLN,transport.tax.vat,tax,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,-3.08,PLN,intermediary.commission.tax.vat,tax,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,-3.15,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,-0.01,PLN,transport.fare.charges.wait_time_adj,driver_payment_fares,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,-12.4,PLN,intermediary.commission,commission,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,-0.08,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,10.24,PLN,transport.fare.time,driver_payment_fares,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,0.01,PLN,intermediary.fare.charges.wait_time_incentive_adj,existing_driver_incentive,1/10/2026 12:41
Lodz,f702610f-1581-4d14-8edf-95d0c831b488,1.17,PLN,transport.fare.charges.wait_time,driver_payment_charges,1/10/2026 12:41
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,10.07,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,1.7,PLN,transport.tax.vat,tax,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,1.71,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,-5.72,PLN,intermediary.commission,commission,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,3.23,PLN,transport.fare.time,driver_payment_fares,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,1.21,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,-0.9,PLN,intermediary.commission.tax.vat,tax,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,-0.07,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 12:24
Lodz,f345a8dd-fee5-4b5c-ba83-4ac1cef31ac6,0.08,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,1/10/2026 12:24
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,0.16,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,-1.32,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,-0.17,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,3.62,PLN,transport.fare.time,driver_payment_fares,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,9.83,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,2.08,PLN,transport.fare.surge,driver_payment_fares,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,-6.16,PLN,intermediary.commission,commission,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,0.62,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,1.85,PLN,transport.tax.vat,tax,1/10/2026 12:13
Lodz,2e054b76-62cd-4eb3-8df8-13c5b0ad57e6,-1.76,PLN,intermediary.commission.tax.vat,tax,1/10/2026 12:13
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,0.47,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,0.03,PLN,intermediary.fare.charges.wait_time_incentive_adj,existing_driver_incentive,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,1.84,PLN,transport.tax.vat,tax,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,-0.51,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,2.64,PLN,transport.fare.charges.wait_time,driver_payment_charges,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,-6.05,PLN,intermediary.commission,commission,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,-1.21,PLN,intermediary.fare.marketplace_adjustment_service_fee,commission_adjustment,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,-0.03,PLN,transport.fare.charges.wait_time_adj,driver_payment_fares,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,9.49,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,4.83,PLN,transport.fare.time,driver_payment_fares,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,-1.78,PLN,intermediary.commission.tax.vat,tax,1/10/2026 11:44
Lodz,4d81226b-1a77-4404-be27-9125c6d2d82c,-1.22,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 11:44
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,-0.32,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,2.44,PLN,transport.fare.time,driver_payment_fares,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,-3.88,PLN,intermediary.commission,commission,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,-0.77,PLN,intermediary.commission.tax.vat,tax,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,0.47,PLN,transport.fare.adjustment,driver_payment_fares,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,0.3,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,0.87,PLN,intermediary.fare.marketplace_adjustment_incentive,existing_driver_incentive,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,2.0,PLN,transport.misc.tip,tip,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,1.18,PLN,transport.tax.vat,tax,1/10/2026 11:27
Lodz,f0db2d00-5078-44ab-b291-9574aac5eb54,4.77,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 11:27
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,-6.38,PLN,intermediary.commission,commission,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,2.15,PLN,transport.fare.time,driver_payment_fares,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,-0.05,PLN,transport.fare.charges.wait_time_adj,driver_payment_fares,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,0.16,PLN,transport.fare.ufp_adj,driver_payment_fares,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,1.9,PLN,transport.tax.vat,tax,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,6.31,PLN,transport.fare.charges.wait_time,driver_payment_charges,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,6.78,PLN,transport.fare.base,driver_payment_fares,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,-25.69,PLN,transport.fare.cash.collected,cash_collected,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,-0.17,PLN,intermediary.fare.ufp_service_adj,commission,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,6.59,PLN,transport.fare.distance,driver_payment_fares,1/10/2026 11:15
Lodz,fb85defa-2a6d-409f-85ea-011d11df840f,0.05,PLN,intermediary.fare.charges.wait_time_incentive_adj,existing_driver_incentive,1/10/2026 11:15
